BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
T000467,HON. GLENN THOMPSON,2014,2014Q3,TRAVEL,"35,081.71","12,874.79"
T000467,HON. GLENN THOMPSON,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","30,368.47","10,696.55"
T000467,HON. GLENN THOMPSON,2014,2014Q3,PRINTING AND REPRODUCTION,972.40,383.70
T000467,HON. GLENN THOMPSON,2014,2014Q3,OTHER SERVICES,"16,965.00","5,655.00"
T000467,HON. GLENN THOMPSON,2014,2014Q3,SUPPLIES AND MATERIALS,"3,664.61","1,558.88"
T000467,HON. GLENN THOMPSON,2014,2014Q3,EQUIPMENT,"1,913.25",737.25
T000460,HON. MIKE THOMPSON,2014,2014Q3,FRANKED MAIL,"1,258.33",485.12
T000460,HON. MIKE THOMPSON,2014,2014Q3,PERSONNEL COMPENSATION,"766,020.90","262,380.39"
T000460,HON. MIKE THOMPSON,2014,2014Q3,TRAVEL,"34,128.25","9,761.73"
T000460,HON. MIKE THOMPSON,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","67,372.47","24,349.98"
T000460,HON. MIKE THOMPSON,2014,2014Q3,PRINTING AND REPRODUCTION,"3,697.16",808.37
T000460,HON. MIKE THOMPSON,2014,2014Q3,OTHER SERVICES,"30,323.03","12,841.00"
T000460,HON. MIKE THOMPSON,2014,2014Q3,SUPPLIES AND MATERIALS,"6,523.03","3,264.28"
T000460,HON. MIKE THOMPSON,2014,2014Q3,EQUIPMENT,"2,300.00",660.00
T000238,HON. MAC THORNBERRY,2014,2014Q3,FRANKED MAIL,"3,272.90","1,147.44"
T000238,HON. MAC THORNBERRY,2014,2014Q3,PERSONNEL COMPENSATION,"700,383.47","236,252.21"
T000238,HON. MAC THORNBERRY,2014,2014Q3,TRAVEL,"62,445.38","17,224.24"
T000238,HON. MAC THORNBERRY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","67,228.41","33,991.25"
T000238,HON. MAC THORNBERRY,2014,2014Q3,PRINTING AND REPRODUCTION,"2,086.12",161.05
T000238,HON. MAC THORNBERRY,2014,2014Q3,OTHER SERVICES,"33,778.59","11,046.70"
T000238,HON. MAC THORNBERRY,2014,2014Q3,SUPPLIES AND MATERIALS,"11,857.77","6,729.95"
T000238,HON. MAC THORNBERRY,2014,2014Q3,EQUIPMENT,"3,181.62",668.76
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,FRANKED MAIL,"1,329.50",574.76
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,PERSONNEL COMPENSATION,"605,451.39","201,159.99"
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,TRAVEL,"23,197.90","6,929.87"
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","72,194.18","27,419.91"
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,PRINTING AND REPRODUCTION,324.32,49.59
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,OTHER SERVICES,"24,308.00","8,781.00"
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,SUPPLIES AND MATERIALS,"4,763.74","1,698.28"
T000462,HON. PATRICK J. TIBERI,2014,2014Q3,EQUIPMENT,"1,700.46",566.82
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,FRANKED MAIL,"57,048.67","15,246.46"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,PERSONNEL COMPENSATION,"659,178.02","216,505.34"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,TRAVEL,"16,118.65","7,537.53"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","64,242.86","20,004.78"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,PRINTING AND REPRODUCTION,"59,238.35","37,032.04"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,OTHER SERVICES,"15,160.00","5,685.00"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,SUPPLIES AND MATERIALS,"4,439.02","2,028.00"
T000266,HON. JOHN F. TIERNEY,2014,2014Q3,EQUIPMENT,"3,893.28","1,536.00"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,FRANKED MAIL,"20,276.67","2,758.42"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,PERSONNEL COMPENSATION,"587,173.54","196,812.27"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,TRAVEL,"56,983.30","21,763.30"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","56,332.23","22,217.91"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,PRINTING AND REPRODUCTION,"12,411.69",787.98
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,OTHER SERVICES,"15,303.60","5,710.90"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,SUPPLIES AND MATERIALS,"3,561.21","1,612.18"
T000470,HON. SCOTT R. TIPTON,2014,2014Q3,EQUIPMENT,"1,093.50",376.50
T000468,HON. DINA TITUS,2014,2014Q3,FRANKED MAIL,"95,816.15","79,007.21"
T000468,HON. DINA TITUS,2014,2014Q3,PERSONNEL COMPENSATION,"583,702.72","193,680.55"
T000468,HON. DINA TITUS,2014,2014Q3,TRAVEL,"36,814.66","10,014.77"
T000468,HON. DINA TITUS,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","51,656.06","17,438.46"
T000468,HON. DINA TITUS,2014,2014Q3,PRINTING AND REPRODUCTION,"90,682.49","69,383.73"
T000468,HON. DINA TITUS,2014,2014Q3,OTHER SERVICES,"22,663.09","8,853.00"
T000468,HON. DINA TITUS,2014,2014Q3,SUPPLIES AND MATERIALS,"10,756.92","3,774.02"
T000468,HON. DINA TITUS,2014,2014Q3,EQUIPMENT,"3,688.50",112.50
T000469,HON. PAUL D. TONKO,2014,2014Q3,FRANKED MAIL,"14,325.75","5,134.56"
T000469,HON. PAUL D. TONKO,2014,2014Q3,PERSONNEL COMPENSATION,"670,620.33","227,511.03"
T000469,HON. PAUL D. TONKO,2014,2014Q3,TRAVEL,"21,537.37","10,831.31"
T000469,HON. PAUL D. TONKO,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","67,285.26","26,399.70"
T000469,HON. PAUL D. TONKO,2014,2014Q3,PRINTING AND REPRODUCTION,"5,622.14","5,134.09"
T000469,HON. PAUL D. TONKO,2014,2014Q3,OTHER SERVICES,"18,015.00","5,655.00"
T000469,HON. PAUL D. TONKO,2014,2014Q3,SUPPLIES AND MATERIALS,"1,928.12",884.50
T000469,HON. PAUL D. TONKO,2014,2014Q3,EQUIPMENT,"4,288.66","1,342.50"
T000465,HON. NIKI TSONGAS,2014,2014Q3,FRANKED MAIL,"3,162.48",627.48
T000465,HON. NIKI TSONGAS,2014,2014Q3,PERSONNEL COMPENSATION,"732,241.42","252,341.65"
T000465,HON. NIKI TSONGAS,2014,2014Q3,TRAVEL,"16,360.26","8,617.67"
T000465,HON. NIKI TSONGAS,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","55,198.36","19,594.33"
T000465,HON. NIKI TSONGAS,2014,2014Q3,PRINTING AND REPRODUCTION,658.95,336.50
T000465,HON. NIKI TSONGAS,2014,2014Q3,OTHER SERVICES,"19,428.21","7,083.10"
T000465,HON. NIKI TSONGAS,2014,2014Q3,SUPPLIES AND MATERIALS,"18,115.74","3,133.62"
T000465,HON. NIKI TSONGAS,2014,2014Q3,EQUIPMENT,"2,871.00",957.00
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,FRANKED MAIL,"5,372.38",560.21
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,PERSONNEL COMPENSATION,"704,582.52","232,400.01"
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,TRAVEL,"44,781.63","24,506.56"
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","50,461.37","19,975.96"
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,PRINTING AND REPRODUCTION,846.57,49.60
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,OTHER SERVICES,"18,282.52","7,594.53"
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,SUPPLIES AND MATERIALS,-354.02,-166.80
T000463,HON. MICHAEL R. TURNER,2014,2014Q3,EQUIPMENT,"5,705.97",975.99
U000031,HON. FRED UPTON,2014,2014Q3,FRANKED MAIL,"3,668.56",977.13
U000031,HON. FRED UPTON,2014,2014Q3,PERSONNEL COMPENSATION,"625,984.30","214,818.48"
U000031,HON. FRED UPTON,2014,2014Q3,TRAVEL,"49,780.83","16,063.60"
U000031,HON. FRED UPTON,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","62,470.01","19,820.75"
U000031,HON. FRED UPTON,2014,2014Q3,PRINTING AND REPRODUCTION,"2,109.40",520.24
U000031,HON. FRED UPTON,2014,2014Q3,OTHER SERVICES,"19,955.46","6,830.89"
U000031,HON. FRED UPTON,2014,2014Q3,SUPPLIES AND MATERIALS,"18,476.03","5,605.51"
U000031,HON. FRED UPTON,2014,2014Q3,EQUIPMENT,"4,916.57","1,079.79"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,FRANKED MAIL,"72,553.15","59,667.10"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,PERSONNEL COMPENSATION,"526,976.18","170,310.08"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,TRAVEL,"90,429.63","29,043.60"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","57,329.18","24,456.39"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,PRINTING AND REPRODUCTION,"33,548.22","28,932.93"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,OTHER SERVICES,"36,001.54","13,900.49"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,SUPPLIES AND MATERIALS,"14,829.09","4,346.57"
V000129,HON. DAVID G. VALADAO,2014,2014Q3,EQUIPMENT,"5,798.43","1,932.81"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,FRANKED MAIL,"43,954.33","1,089.79"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,PERSONNEL COMPENSATION,"657,327.14","226,116.66"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,TRAVEL,"4,949.66","1,749.79"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","78,227.03","26,279.61"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,PRINTING AND REPRODUCTION,"31,303.64","2,322.19"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,OTHER SERVICES,"28,583.09","10,927.00"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,SUPPLIES AND MATERIALS,"8,377.10","3,185.07"
V000128,HON. CHRIS VAN HOLLEN,2014,2014Q3,EQUIPMENT,"1,804.50",601.50
V000130,HON. JUAN VARGAS,2014,2014Q3,FRANKED MAIL,"40,390.15","7,802.78"
V000130,HON. JUAN VARGAS,2014,2014Q3,PERSONNEL COMPENSATION,"552,338.66","179,904.07"
V000130,HON. JUAN VARGAS,2014,2014Q3,TRAVEL,"49,348.88","11,638.42"
V000130,HON. JUAN VARGAS,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","61,541.94","23,179.10"
V000130,HON. JUAN VARGAS,2014,2014Q3,PRINTING AND REPRODUCTION,"46,951.70","14,227.11"
V000130,HON. JUAN VARGAS,2014,2014Q3,OTHER SERVICES,"21,479.00","6,051.50"
V000130,HON. JUAN VARGAS,2014,2014Q3,SUPPLIES AND MATERIALS,"10,909.66","1,732.83"
V000130,HON. JUAN VARGAS,2014,2014Q3,EQUIPMENT,"2,664.00",888.00
V000131,HON. MARC A. VEASEY,2014,2014Q3,FRANKED MAIL,"1,163.68",580.06
V000131,HON. MARC A. VEASEY,2014,2014Q3,PERSONNEL COMPENSATION,"650,569.46","225,750.00"
V000131,HON. MARC A. VEASEY,2014,2014Q3,TRAVEL,"29,267.57","11,304.47"
V000131,HON. MARC A. VEASEY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","64,884.67","20,103.39"
V000131,HON. MARC A. VEASEY,2014,2014Q3,PRINTING AND REPRODUCTION,"1,273.43",553.27
V000131,HON. MARC A. VEASEY,2014,2014Q3,OTHER SERVICES,"27,015.00","9,030.00"
V000131,HON. MARC A. VEASEY,2014,2014Q3,SUPPLIES AND MATERIALS,"4,261.19","1,207.31"
V000131,HON. MARC A. VEASEY,2014,2014Q3,EQUIPMENT,"8,548.56","2,849.52"
V000132,HON. FILEMON VELA,2014,2014Q3,FRANKED MAIL,"1,286.70",737.13
V000132,HON. FILEMON VELA,2014,2014Q3,PERSONNEL COMPENSATION,"668,715.07","244,259.97"
V000132,HON. FILEMON VELA,2014,2014Q3,TRAVEL,"50,550.82","16,369.73"
V000132,HON. FILEMON VELA,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","40,110.59","12,569.73"
V000132,HON. FILEMON VELA,2014,2014Q3,PRINTING AND REPRODUCTION,"2,557.86",595.70
V000132,HON. FILEMON VELA,2014,2014Q3,OTHER SERVICES,"36,114.63","12,663.14"
V000132,HON. FILEMON VELA,2014,2014Q3,SUPPLIES AND MATERIALS,"18,212.86","6,018.54"
V000132,HON. FILEMON VELA,2014,2014Q3,EQUIPMENT,"2,481.01","1,909.75"
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,FRANKED MAIL,"45,697.55",65.73
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,PERSONNEL COMPENSATION,"574,764.37","172,697.21"
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,TRAVEL,"3,418.40","1,092.40"
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","103,349.50","37,638.47"
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,PRINTING AND REPRODUCTION,"36,508.66",82.80
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,OTHER SERVICES,"19,684.98","7,659.98"
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,SUPPLIES AND MATERIALS,"6,048.86","2,320.30"
V000081,HON. NYDIA M. VELAZQUEZ,2014,2014Q3,EQUIPMENT,"6,604.59","2,198.16"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,FRANKED MAIL,"6,004.87","2,623.36"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,PERSONNEL COMPENSATION,"603,197.69","202,775.73"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,TRAVEL,"28,653.37","6,177.35"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","53,872.62","20,243.90"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,PRINTING AND REPRODUCTION,205.50,0.00
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,OTHER SERVICES,"24,878.00","11,113.00"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,SUPPLIES AND MATERIALS,"16,386.12","5,538.68"
V000108,HON. PETER J. VISCLOSKY,2014,2014Q3,EQUIPMENT,"2,700.00",900.00
W000812,HON. ANN WAGNER,2014,2014Q3,FRANKED MAIL,"25,957.73","1,501.19"
W000812,HON. ANN WAGNER,2014,2014Q3,PERSONNEL COMPENSATION,"631,163.90","222,528.69"
W000812,HON. ANN WAGNER,2014,2014Q3,TRAVEL,"50,443.28","14,202.54"
W000812,HON. ANN WAGNER,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","43,837.38","16,165.69"
W000812,HON. ANN WAGNER,2014,2014Q3,PRINTING AND REPRODUCTION,"54,159.11","32,986.45"
W000812,HON. ANN WAGNER,2014,2014Q3,OTHER SERVICES,"19,716.25","5,655.00"
W000812,HON. ANN WAGNER,2014,2014Q3,SUPPLIES AND MATERIALS,"10,580.73","3,240.70"
W000812,HON. ANN WAGNER,2014,2014Q3,EQUIPMENT,"2,827.35",942.45
W000798,HON. TIM WALBERG,2014,2014Q3,FRANKED MAIL,"57,369.55",896.49
W000798,HON. TIM WALBERG,2014,2014Q3,PERSONNEL COMPENSATION,"568,567.36","184,554.47"
W000798,HON. TIM WALBERG,2014,2014Q3,TRAVEL,"33,966.00","10,984.82"
W000798,HON. TIM WALBERG,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","50,041.01","11,644.59"
W000798,HON. TIM WALBERG,2014,2014Q3,PRINTING AND REPRODUCTION,"26,309.72",201.84
W000798,HON. TIM WALBERG,2014,2014Q3,OTHER SERVICES,"21,764.90","6,382.25"
W000798,HON. TIM WALBERG,2014,2014Q3,SUPPLIES AND MATERIALS,"9,523.18","1,164.21"
W000798,HON. TIM WALBERG,2014,2014Q3,EQUIPMENT,"1,225.35",408.45
W000791,HON. GREG WALDEN,2014,2014Q3,FRANKED MAIL,"67,358.78","45,696.77"
W000791,HON. GREG WALDEN,2014,2014Q3,PERSONNEL COMPENSATION,"606,529.61","205,840.27"
W000791,HON. GREG WALDEN,2014,2014Q3,TRAVEL,"65,711.34","22,624.29"
W000791,HON. GREG WALDEN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","87,791.56","37,468.45"
W000791,HON. GREG WALDEN,2014,2014Q3,PRINTING AND REPRODUCTION,"31,994.47","18,154.09"
W000791,HON. GREG WALDEN,2014,2014Q3,OTHER SERVICES,"18,363.15","5,933.00"
W000791,HON. GREG WALDEN,2014,2014Q3,SUPPLIES AND MATERIALS,"11,549.19","2,900.50"
W000791,HON. GREG WALDEN,2014,2014Q3,EQUIPMENT,"2,294.58",666.00
W000813,HON. JACKIE WALORSKI,2014,2014Q3,FRANKED MAIL,"88,860.83","49,044.03"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,PERSONNEL COMPENSATION,"532,340.57","177,602.79"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,TRAVEL,"42,333.68","18,346.06"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","29,163.58","9,832.91"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,PRINTING AND REPRODUCTION,"73,972.00","55,587.18"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,OTHER SERVICES,"30,794.64","10,267.41"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,SUPPLIES AND MATERIALS,"8,245.99","5,155.56"
W000813,HON. JACKIE WALORSKI,2014,2014Q3,EQUIPMENT,"1,163.97",387.99
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,FRANKED MAIL,"10,085.33",-57.19
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,PERSONNEL COMPENSATION,"657,679.33","210,957.01"
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,TRAVEL,"53,749.92","21,659.73"
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","66,452.52","23,036.59"
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,PRINTING AND REPRODUCTION,"11,385.50",8.00
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,OTHER SERVICES,"33,347.30","11,117.55"
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,SUPPLIES AND MATERIALS,"5,928.01","2,249.80"
W000799,HON. TIMOTHY J. WALZ,2014,2014Q3,EQUIPMENT,"2,272.61",350.39
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,FRANKED MAIL,"44,737.26","28,198.29"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,PERSONNEL COMPENSATION,"737,054.12","246,376.32"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,TRAVEL,"43,371.38","11,778.46"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","27,096.31","12,426.28"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,PRINTING AND REPRODUCTION,"68,034.51","65,723.68"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,OTHER SERVICES,"14,825.00","5,925.00"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,SUPPLIES AND MATERIALS,"5,106.81","1,999.51"
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014,2014Q3,EQUIPMENT,"1,888.33",690.00
W000187,HON. MAXINE WATERS,2014,2014Q3,FRANKED MAIL,"135,785.43","90,289.95"
W000187,HON. MAXINE WATERS,2014,2014Q3,PERSONNEL COMPENSATION,"517,293.92","164,413.88"
W000187,HON. MAXINE WATERS,2014,2014Q3,TRAVEL,"14,255.32","4,185.17"
W000187,HON. MAXINE WATERS,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","65,248.31","22,155.25"
W000187,HON. MAXINE WATERS,2014,2014Q3,PRINTING AND REPRODUCTION,"166,296.80","107,370.00"
W000187,HON. MAXINE WATERS,2014,2014Q3,OTHER SERVICES,"22,630.00","8,055.00"
W000187,HON. MAXINE WATERS,2014,2014Q3,SUPPLIES AND MATERIALS,"15,611.68","5,157.33"
W000187,HON. MAXINE WATERS,2014,2014Q3,EQUIPMENT,"6,766.07","2,198.39"
W000207,HON. MELVIN L. WATT,2014,2014Q3,FRANKED MAIL,390.45,118.80
W000207,HON. MELVIN L. WATT,2014,2014Q3,PERSONNEL COMPENSATION,"627,966.03","188,700.20"
W000207,HON. MELVIN L. WATT,2014,2014Q3,TRAVEL,"3,169.19",539.56
W000207,HON. MELVIN L. WATT,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","77,887.87","28,034.91"
W000207,HON. MELVIN L. WATT,2014,2014Q3,PRINTING AND REPRODUCTION,508.98,390.99
W000207,HON. MELVIN L. WATT,2014,2014Q3,OTHER SERVICES,"20,114.10","6,752.20"
W000207,HON. MELVIN L. WATT,2014,2014Q3,SUPPLIES AND MATERIALS,978.74,251.06
W000207,HON. MELVIN L. WATT,2014,2014Q3,EQUIPMENT,"4,115.51","2,014.10"
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,FRANKED MAIL,"1,612.26",437.13
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,PERSONNEL COMPENSATION,"724,214.01","274,175.45"
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,TRAVEL,"8,143.84","2,178.01"
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","77,541.68","26,365.45"
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,PRINTING AND REPRODUCTION,"1,178.00",241.30
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,OTHER SERVICES,"17,577.03","6,039.23"
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,SUPPLIES AND MATERIALS,"8,373.54","3,801.56"
W000215,HON. HENRY A. WAXMAN,2014,2014Q3,EQUIPMENT,"4,228.00","1,948.00"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,FRANKED MAIL,"44,089.82","26,664.31"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,PERSONNEL COMPENSATION,"616,114.19","202,973.32"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,TRAVEL,"35,435.89","12,701.77"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,TRANSPORTATION OF THINGS,67.62,28.12
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","90,112.67","44,996.24"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,PRINTING AND REPRODUCTION,"23,033.97","1,625.37"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,OTHER SERVICES,"15,680.00","5,655.00"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,SUPPLIES AND MATERIALS,"8,293.88","4,401.25"
W000814,"HON. RANDY K. WEBER, SR.",2014,2014Q3,EQUIPMENT,"2,845.28",588.00
W000806,HON. DANIEL WEBSTER,2014,2014Q3,FRANKED MAIL,"29,371.70","6,202.09"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,PERSONNEL COMPENSATION,"492,469.92","163,886.09"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,TRAVEL,"25,216.30","9,363.13"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","42,296.55","14,847.77"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,PRINTING AND REPRODUCTION,"17,365.64","10,776.81"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,OTHER SERVICES,"24,972.50","8,890.00"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,SUPPLIES AND MATERIALS,"7,172.56","2,912.64"
W000806,HON. DANIEL WEBSTER,2014,2014Q3,EQUIPMENT,"2,497.30","1,455.10"
W000800,HON. PETER WELCH,2014,2014Q3,FRANKED MAIL,"1,993.62",593.48
W000800,HON. PETER WELCH,2014,2014Q3,PERSONNEL COMPENSATION,"707,728.77","224,395.42"
W000800,HON. PETER WELCH,2014,2014Q3,TRAVEL,"23,456.26","7,489.85"
W000800,HON. PETER WELCH,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","59,630.70","19,232.25"
W000800,HON. PETER WELCH,2014,2014Q3,PRINTING AND REPRODUCTION,"2,595.79",651.85
W000800,HON. PETER WELCH,2014,2014Q3,OTHER SERVICES,"31,411.30","7,981.00"
W000800,HON. PETER WELCH,2014,2014Q3,SUPPLIES AND MATERIALS,"10,097.75","1,915.15"
W000800,HON. PETER WELCH,2014,2014Q3,EQUIPMENT,"3,660.00","2,220.00"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,FRANKED MAIL,"43,568.18","29,990.07"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,PERSONNEL COMPENSATION,"598,710.50","205,330.55"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,TRAVEL,"40,020.07","15,139.81"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","47,087.63","18,757.89"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,PRINTING AND REPRODUCTION,"56,394.13","35,643.61"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,OTHER SERVICES,"24,786.25","10,517.50"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,SUPPLIES AND MATERIALS,"7,062.20","2,230.56"
W000815,HON. BRAD R. WENSTRUP,2014,2014Q3,EQUIPMENT,"2,404.54",668.01
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,FRANKED MAIL,"1,557.80",936.30
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,PERSONNEL COMPENSATION,"692,397.38","226,024.22"
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,TRAVEL,"52,496.59","19,086.13"
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,"RENT, COMMUNICATION, UTILITIES","65,051.02","27,772.40"
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,PRINTING AND REPRODUCTION,"1,401.55",612.10
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,OTHER SERVICES,"16,805.00","7,380.00"
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,SUPPLIES AND MATERIALS,"3,739.35","1,989.90"
W000796,HON. LYNN A WESTMORELAND,2014,2014Q3,EQUIPMENT,"6,944.82","5,532.84"
W000413,HON. ED WHITFIELD,2014,2014Q3,FRANKED MAIL,"2,742.85","1,110.50"
W000413,HON. ED WHITFIELD,2014,2014Q3,PERSONNEL COMPENSATION,"766,949.81","257,884.26"
